region,year,gender,age_group,im,outcome,af_entire_1
Canada,2010,m,15-34,_22,Morbidity,0.5724557278840665
Canada,2010,m,15-34,_26,Morbidity,0.3488894452676439
Canada,2010,m,15-34,_44,Morbidity,0.32428044377452897
Canada,2010,m,15-34,_45,Morbidity,0.32428044377452897
Canada,2010,m,15-34,_46,Morbidity,0.32428044377452897
Canada,2010,m,15-34,_47,Morbidity,0.32428044377452897
Canada,2010,m,15-34,_54,Morbidity,0.14821396612177237
Canada,2010,m,15-34,_64,Morbidity,0.49965727351199096
Canada,2010,m,15-34,_71,Morbidity,0.2797844792302379
Canada,2010,m,15-34,_81,Morbidity,0.2770523783309035
Canada,2010,m,15-34,_82,Morbidity,0.2770523783309035
Canada,2010,m,15-34,_83,Morbidity,0.2770523783309035
Canada,2010,m,15-34,_84,Morbidity,0.2770523783309035
Canada,2010,m,15-34,_85,Morbidity,0.2770523783309035
Canada,2010,m,15-34,_86,Morbidity,0.2770523783309035
Canada,2010,m,15-34,_91,Morbidity,0.3327392141358774
Canada,2010,m,15-34,_92,Morbidity,0.3327392141358774
Canada,2010,m,15-34,_93,Morbidity,0.3327392141358774
Canada,2010,m,15-34,_94,Morbidity,0.3327392141358774
Canada,2010,m,15-34,_95,Morbidity,0.3327392141358774
Canada,2010,m,15-34,_11,Mortality,0.4781206286554503
Canada,2010,m,15-34,_13,Mortality,0.12171421201928308
Canada,2010,m,15-34,_21,Mortality,0.5601292547946692
Canada,2010,m,15-34,_22,Mortality,0.5724557278840665
Canada,2010,m,15-34,_26,Mortality,0.3488894452676439
Canada,2010,m,15-34,_44,Mortality,0.32428044377452897
Canada,2010,m,15-34,_45,Mortality,0.32428044377452897
Canada,2010,m,15-34,_46,Mortality,0.32428044377452897
Canada,2010,m,15-34,_47,Mortality,0.32428044377452897
Canada,2010,m,15-34,_54,Mortality,0.14821396612177237
Canada,2010,m,15-34,_64,Mortality,0.49965727351199096
Canada,2010,m,15-34,_71,Mortality,0.2797844792302379
Canada,2010,m,15-34,_81,Mortality,0.2770523783309035
Canada,2010,m,15-34,_82,Mortality,0.2770523783309035
Canada,2010,m,15-34,_83,Mortality,0.2770523783309035
Canada,2010,m,15-34,_84,Mortality,0.2770523783309035
Canada,2010,m,15-34,_85,Mortality,0.2770523783309035
Canada,2010,m,15-34,_86,Mortality,0.2770523783309035
Canada,2010,m,15-34,_91,Mortality,0.3327392141358774
Canada,2010,m,15-34,_92,Mortality,0.3327392141358774
Canada,2010,m,15-34,_93,Mortality,0.3327392141358774
Canada,2010,m,15-34,_94,Mortality,0.3327392141358774
Canada,2010,m,15-34,_95,Mortality,0.3327392141358774
Canada,2010,w,15-34,_12,Morbidity,0.028490337091380994
Canada,2010,w,15-34,_23,Morbidity,0.041586191679615137
Canada,2010,w,15-34,_24,Morbidity,0.17238685191695363
Canada,2010,w,15-34,_25,Morbidity,0.034098885884945696
Canada,2010,w,15-34,_27,Morbidity,0.1362805865253165
Canada,2010,w,15-34,_31,Morbidity,-0.1952127040122477
Canada,2010,w,15-34,_51,Morbidity,0.09646955540789592
Canada,2010,w,15-34,_52,Morbidity,-0.1275490562363753
Canada,2010,w,15-34,_55,Morbidity,-0.1006550537602885
Canada,2010,w,15-34,_56,Morbidity,-0.04380051455532976
Canada,2010,w,15-34,_57,Morbidity,0.578778979094755
Canada,2010,w,15-34,_62,Morbidity,0.578778979094755
Canada,2010,w,15-34,_63,Morbidity,0.13516596273060466
Canada,2010,w,15-34,_12,Mortality,0.028490337091380994
Canada,2010,w,15-34,_23,Mortality,0.041586191679615137
Canada,2010,w,15-34,_24,Mortality,0.17238685191695363
Canada,2010,w,15-34,_25,Mortality,0.034098885884945696
Canada,2010,w,15-34,_27,Mortality,0.1362805865253165
Canada,2010,w,15-34,_31,Mortality,-0.1952127040122477
Canada,2010,w,15-34,_51,Mortality,0.09646955540789592
Canada,2010,w,15-34,_52,Mortality,0.10857598457613757
Canada,2010,w,15-34,_55,Mortality,0.2211985906283988
Canada,2010,w,15-34,_56,Mortality,-0.06078221761095052
Canada,2010,w,15-34,_57,Mortality,0.7130248163456366
Canada,2010,w,15-34,_62,Mortality,0.7130248163456366
Canada,2010,w,15-34,_63,Mortality,0.13516596273060466
Canada,2010,w,15-34,_11,Morbidity,0.2541192754237327
Canada,2010,w,15-34,_13,Morbidity,0.05999471195756389
Canada,2010,w,15-34,_21,Morbidity,0.33172027552903544
Canada,2010,w,15-34,_22,Morbidity,0.38088196566612925
Canada,2010,w,15-34,_26,Morbidity,0.1945915919270257
Canada,2010,w,15-34,_44,Morbidity,0.16510612657373971
Canada,2010,w,15-34,_45,Morbidity,0.16510612657373971
Canada,2010,w,15-34,_46,Morbidity,0.16510612657373971
Canada,2010,w,15-34,_47,Morbidity,0.16510612657373971
Canada,2010,w,15-34,_54,Morbidity,0.07380094083528389
Canada,2010,w,15-34,_64,Morbidity,0.30952518106481486
Canada,2010,w,15-34,_71,Morbidity,0.17953971968769744
Canada,2010,w,15-34,_81,Morbidity,0.1773611549240987
Canada,2010,w,15-34,_82,Morbidity,0.1773611549240987
Canada,2010,w,15-34,_83,Morbidity,0.1773611549240987
Canada,2010,w,15-34,_84,Morbidity,0.1773611549240987
Canada,2010,w,15-34,_85,Morbidity,0.1773611549240987
Canada,2010,w,15-34,_86,Morbidity,0.1773611549240987
Canada,2010,w,15-34,_91,Morbidity,0.22276453683247607
Canada,2010,w,15-34,_92,Morbidity,0.22276453683247607
Canada,2010,w,15-34,_93,Morbidity,0.22276453683247607
Canada,2010,w,15-34,_94,Morbidity,0.22276453683247607
Canada,2010,w,15-34,_95,Morbidity,0.22276453683247607
Canada,2010,w,15-34,_11,Mortality,0.2541192754237327
Canada,2010,w,15-34,_13,Mortality,0.05999471195756389
Canada,2010,w,15-34,_21,Mortality,0.33172027552903544
Canada,2010,w,15-34,_22,Mortality,0.38088196566612925
Canada,2010,w,15-34,_26,Mortality,0.1945915919270257
Canada,2010,w,15-34,_44,Mortality,0.16510612657373971
Canada,2010,w,15-34,_45,Mortality,0.16510612657373971
Canada,2010,w,15-34,_46,Mortality,0.16510612657373971
Canada,2010,w,15-34,_47,Mortality,0.16510612657373971
Canada,2010,w,15-34,_54,Mortality,0.07380094083528389
Canada,2010,w,15-34,_64,Mortality,0.30952518106481486
Canada,2010,w,15-34,_71,Mortality,0.17953971968769744
Canada,2010,w,15-34,_81,Mortality,0.1773611549240987
Canada,2010,w,15-34,_82,Mortality,0.1773611549240987
Canada,2010,w,15-34,_83,Mortality,0.1773611549240987
Canada,2010,w,15-34,_84,Mortality,0.1773611549240987
Canada,2010,w,15-34,_85,Mortality,0.1773611549240987
Canada,2010,w,15-34,_86,Mortality,0.1773611549240987
Canada,2010,w,15-34,_91,Mortality,0.22276453683247607
Canada,2010,w,15-34,_92,Mortality,0.22276453683247607
Canada,2010,w,15-34,_93,Mortality,0.22276453683247607
Canada,2010,w,15-34,_94,Mortality,0.22276453683247607
Canada,2010,w,15-34,_95,Mortality,0.22276453683247607
Canada,2011,m,15-34,_12,Morbidity,0.06619179881034504
Canada,2011,m,15-34,_23,Morbidity,0.22895459374958194
Canada,2011,m,15-34,_24,Morbidity,0.1906658043928317
Canada,2011,m,15-34,_25,Morbidity,0.08489007374498073
Canada,2011,m,15-34,_31,Morbidity,0.02992954350296238
Canada,2011,m,15-34,_51,Morbidity,0.23246680739214237
Canada,2011,m,15-34,_52,Morbidity,0.047063152333059965
Canada,2011,m,15-34,_55,Morbidity,0.217193289293531
Canada,2011,m,15-34,_56,Morbidity,0.020819101026183846
Canada,2011,m,15-34,_57,Morbidity,0.4955281867395907
Canada,2011,m,15-34,_62,Morbidity,0.4955281867395907
Canada,2011,m,15-34,_63,Morbidity,0.38041827347701074
Canada,2011,m,15-34,_12,Mortality,0.06619179881034504
Canada,2011,m,15-34,_23,Mortality,0.22895459374958194
Canada,2011,m,15-34,_24,Mortality,0.1906658043928317
Canada,2011,m,15-34,_25,Mortality,0.08489007374498073
Canada,2011,m,15-34,_31,Mortality,0.02992954350296238
Canada,2011,m,15-34,_51,Mortality,0.23246680739214237
Canada,2011,m,15-34,_52,Mortality,0.07103039372716616
Canada,2011,m,15-34,_55,Mortality,0.19645562225729515
Canada,2011,m,15-34,_56,Mortality,0.029076863837652997
Canada,2011,m,15-34,_57,Mortality,0.7329409810436422
Canada,2011,m,15-34,_62,Mortality,0.7329409810436422
Canada,2011,m,15-34,_63,Mortality,0.38041827347701074
Canada,2011,m,15-34,_11,Morbidity,0.48277499576815014
Canada,2011,m,15-34,_13,Morbidity,0.12323597411997121
Canada,2011,m,15-34,_21,Morbidity,0.5645451829232864
Canada,2011,m,15-34,_22,Morbidity,0.5760466877926248
Canada,2011,m,15-34,_26,Morbidity,0.352452256915925
Canada,2011,m,15-34,_44,Morbidity,0.3279139999172745
Canada,2011,m,15-34,_45,Morbidity,0.3279139999172745
Canada,2011,m,15-34,_46,Morbidity,0.3279139999172745
Canada,2011,m,15-34,_47,Morbidity,0.3279139999172745
Canada,2011,m,15-34,_54,Morbidity,0.1500500040361078
Canada,2011,m,15-34,_64,Morbidity,0.5043754073790343
Canada,2011,m,15-34,_71,Morbidity,0.2823119298520423
Canada,2011,m,15-34,_81,Morbidity,0.2795669713296739
Canada,2011,m,15-34,_82,Morbidity,0.2795669713296739
Canada,2011,m,15-34,_83,Morbidity,0.2795669713296739
Canada,2011,m,15-34,_84,Morbidity,0.2795669713296739
Canada,2011,m,15-34,_85,Morbidity,0.2795669713296739
Canada,2011,m,15-34,_86,Morbidity,0.2795669713296739
Canada,2011,m,15-34,_91,Morbidity,0.3354821113300951
Canada,2011,m,15-34,_92,Morbidity,0.3354821113300951
Canada,2011,m,15-34,_93,Morbidity,0.3354821113300951
Canada,2011,m,15-34,_94,Morbidity,0.3354821113300951
Canada,2011,m,15-34,_95,Morbidity,0.3354821113300951
Canada,2011,m,15-34,_11,Mortality,0.48277499576815014
Canada,2011,m,15-34,_13,Mortality,0.12323597411997121
Canada,2011,m,15-34,_21,Mortality,0.5645451829232864
Canada,2011,m,15-34,_22,Mortality,0.5760466877926248
Canada,2011,m,15-34,_26,Mortality,0.352452256915925
Canada,2011,m,15-34,_44,Mortality,0.3279139999172745
Canada,2011,m,15-34,_45,Mortality,0.3279139999172745
Canada,2011,m,15-34,_46,Mortality,0.3279139999172745
Canada,2011,m,15-34,_47,Mortality,0.3279139999172745
Canada,2011,m,15-34,_54,Mortality,0.1500500040361078
Canada,2011,m,15-34,_64,Mortality,0.5043754073790343
Canada,2011,m,15-34,_71,Mortality,0.2823119298520423
Canada,2011,m,15-34,_81,Mortality,0.2795669713296739
Canada,2011,m,15-34,_82,Mortality,0.2795669713296739
Canada,2011,m,15-34,_83,Mortality,0.2795669713296739
Canada,2011,m,15-34,_84,Mortality,0.2795669713296739
Canada,2011,m,15-34,_85,Mortality,0.2795669713296739
Canada,2011,m,15-34,_86,Mortality,0.2795669713296739
Canada,2011,m,15-34,_91,Mortality,0.3354821113300951
Canada,2011,m,15-34,_92,Mortality,0.3354821113300951
Canada,2011,m,15-34,_93,Mortality,0.3354821113300951
Canada,2011,m,15-34,_94,Mortality,0.3354821113300951
Canada,2011,m,15-34,_95,Mortality,0.3354821113300951
Canada,2011,w,15-34,_12,Morbidity,0.02884479831866038
Canada,2011,w,15-34,_23,Morbidity,0.04190293608784235
Canada,2011,w,15-34,_24,Morbidity,0.17412696390319304
Canada,2011,w,15-34,_25,Morbidity,0.03440648998537689
Canada,2011,w,15-34,_27,Morbidity,0.13721095723341534
Canada,2011,w,15-34,_31,Morbidity,-0.19560920897627626
Canada,2011,w,15-34,_51,Morbidity,0.09744471616216575
Canada,2011,w,15-34,_52,Morbidity,-0.12571998486483713
Canada,2011,w,15-34,_55,Morbidity,-0.09923824990857207
Canada,2011,w,15-34,_56,Morbidity,-0.0431519725935512
Canada,2011,w,15-34,_57,Morbidity,0.580657327875366
Canada,2011,w,15-34,_62,Morbidity,0.580657327875366
Canada,2011,w,15-34,_63,Morbidity,0.13816952943983837
Canada,2011,w,15-34,_12,Mortality,0.02884479831866038
Canada,2011,w,15-34,_23,Mortality,0.04190293608784235
Canada,2011,w,15-34,_24,Mortality,0.17412696390319304
Canada,2011,w,15-34,_25,Mortality,0.03440648998537689
Canada,2011,w,15-34,_27,Mortality,0.13721095723341534
Canada,2011,w,15-34,_31,Mortality,-0.19560920897627626
Canada,2011,w,15-34,_51,Mortality,0.09744471616216575
Canada,2011,w,15-34,_52,Mortality,0.11088022827471392
Canada,2011,w,15-34,_55,Mortality,0.2228025879940105
Canada,2011,w,15-34,_56,Mortality,-0.058927418937426805
Canada,2011,w,15-34,_57,Mortality,0.714664595024819
Canada,2011,w,15-34,_62,Mortality,0.714664595024819
Canada,2011,w,15-34,_63,Mortality,0.13816952943983837
Canada,2011,w,15-34,_11,Morbidity,0.2558073028279219
Canada,2011,w,15-34,_13,Morbidity,0.06039646006028869
Canada,2011,w,15-34,_21,Morbidity,0.33370964103023165
Canada,2011,w,15-34,_22,Morbidity,0.38263539427195725
Canada,2011,w,15-34,_26,Morbidity,0.1958911521514435
Canada,2011,w,15-34,_44,Morbidity,0.16621348098942187
Canada,2011,w,15-34,_45,Morbidity,0.16621348098942187
Canada,2011,w,15-34,_46,Morbidity,0.16621348098942187
Canada,2011,w,15-34,_47,Morbidity,0.16621348098942187
Canada,2011,w,15-34,_54,Morbidity,0.07430233618938277
Canada,2011,w,15-34,_64,Morbidity,0.3118227647524238
Canada,2011,w,15-34,_71,Morbidity,0.1812935979112176
Canada,2011,w,15-34,_81,Morbidity,0.17909436902441037
Canada,2011,w,15-34,_82,Morbidity,0.17909436902441037
Canada,2011,w,15-34,_83,Morbidity,0.17909436902441037
Canada,2011,w,15-34,_84,Morbidity,0.17909436902441037
Canada,2011,w,15-34,_85,Morbidity,0.17909436902441037
Canada,2011,w,15-34,_86,Morbidity,0.17909436902441037
Canada,2011,w,15-34,_91,Morbidity,0.22490037769135227
Canada,2011,w,15-34,_92,Morbidity,0.22490037769135227
Canada,2011,w,15-34,_93,Morbidity,0.22490037769135227
Canada,2011,w,15-34,_94,Morbidity,0.22490037769135227
Canada,2011,w,15-34,_95,Morbidity,0.22490037769135227
Canada,2011,w,15-34,_11,Mortality,0.2558073028279219
Canada,2011,w,15-34,_13,Mortality,0.06039646006028869
Canada,2011,w,15-34,_21,Mortality,0.33370964103023165
Canada,2011,w,15-34,_22,Mortality,0.38263539427195725
Canada,2011,w,15-34,_26,Mortality,0.1958911521514435
Canada,2011,w,15-34,_44,Mortality,0.16621348098942187
Canada,2011,w,15-34,_45,Mortality,0.16621348098942187
Canada,2011,w,15-34,_46,Mortality,0.16621348098942187
Canada,2011,w,15-34,_47,Mortality,0.16621348098942187
Canada,2011,w,15-34,_54,Mortality,0.07430233618938277
Canada,2011,w,15-34,_64,Mortality,0.3118227647524238
Canada,2011,w,15-34,_71,Mortality,0.1812935979112176
Canada,2011,w,15-34,_81,Mortality,0.17909436902441037
Canada,2011,w,15-34,_82,Mortality,0.17909436902441037
Canada,2011,w,15-34,_83,Mortality,0.17909436902441037
Canada,2011,w,15-34,_84,Mortality,0.17909436902441037
Canada,2011,w,15-34,_85,Mortality,0.17909436902441037
Canada,2011,w,15-34,_86,Mortality,0.17909436902441037
Canada,2011,w,15-34,_91,Mortality,0.22490037769135227
Canada,2011,w,15-34,_92,Mortality,0.22490037769135227
Canada,2011,w,15-34,_93,Mortality,0.22490037769135227
Canada,2011,w,15-34,_94,Mortality,0.22490037769135227
Canada,2011,w,15-34,_95,Mortality,0.22490037769135227
Canada,2012,m,15-34,_12,Morbidity,0.06523803891229296
Canada,2012,m,15-34,_23,Morbidity,0.22815495081903234
Canada,2012,m,15-34,_24,Morbidity,0.1897521674200857
Canada,2012,m,15-34,_25,Morbidity,0.08477679392785317
Canada,2012,m,15-34,_31,Morbidity,0.029829626234574344
Canada,2012,m,15-34,_51,Morbidity,0.23134398329293565
Canada,2012,m,15-34,_52,Morbidity,0.04647753557703532
Canada,2012,m,15-34,_55,Morbidity,0.21575713346878858
Canada,2012,m,15-34,_56,Morbidity,0.01965289442255965
Canada,2012,m,15-34,_57,Morbidity,0.4932806909007191
Canada,2012,m,15-34,_62,Morbidity,0.4932806909007191
Canada,2012,m,15-34,_63,Morbidity,0.3783838606634599
Canada,2012,m,15-34,_12,Mortality,0.06523803891229296
Canada,2012,m,15-34,_23,Mortality,0.22815495081903234
Canada,2012,m,15-34,_24,Mortality,0.1897521674200857
Canada,2012,m,15-34,_25,Mortality,0.08477679392785317
Canada,2012,m,15-34,_31,Mortality,0.029829626234574344
Canada,2012,m,15-34,_51,Mortality,0.23134398329293565
Canada,2012,m,15-34,_52,Mortality,0.07071469877075205
Canada,2012,m,15-34,_55,Mortality,0.19518553386131127
Canada,2012,m,15-34,_56,Mortality,0.027806152337054045
Canada,2012,m,15-34,_57,Mortality,0.7301109464577588
Canada,2012,m,15-34,_62,Mortality,0.7301109464577588
Canada,2012,m,15-34,_63,Mortality,0.3783838606634599
Canada,2012,m,15-34,_11,Morbidity,0.4795578238591841
Canada,2012,m,15-34,_13,Morbidity,0.12219548334630283
Canada,2012,m,15-34,_21,Morbidity,0.5615511161994554
Canada,2012,m,15-34,_22,Morbidity,0.5736410104347841
Canada,2012,m,15-34,_26,Morbidity,0.3501352686354453
Canada,2012,m,15-34,_44,Morbidity,0.3254129434634764
Canada,2012,m,15-34,_45,Morbidity,0.3254129434634764
Canada,2012,m,15-34,_46,Morbidity,0.3254129434634764
Canada,2012,m,15-34,_47,Morbidity,0.3254129434634764
Canada,2012,m,15-34,_54,Morbidity,0.1488056011821258
Canada,2012,m,15-34,_64,Morbidity,0.5016182851977147
Canada,2012,m,15-34,_71,Morbidity,0.2806268149950697
Canada,2012,m,15-34,_81,Morbidity,0.27789008504359075
Canada,2012,m,15-34,_82,Morbidity,0.27789008504359075
Canada,2012,m,15-34,_83,Morbidity,0.27789008504359075
Canada,2012,m,15-34,_84,Morbidity,0.27789008504359075
Canada,2012,m,15-34,_85,Morbidity,0.27789008504359075
Canada,2012,m,15-34,_86,Morbidity,0.27789008504359075
Canada,2012,m,15-34,_91,Morbidity,0.33365955955771986
Canada,2012,m,15-34,_92,Morbidity,0.33365955955771986
Canada,2012,m,15-34,_93,Morbidity,0.33365955955771986
Canada,2012,m,15-34,_94,Morbidity,0.33365955955771986
Canada,2012,m,15-34,_95,Morbidity,0.33365955955771986
Canada,2012,m,15-34,_11,Mortality,0.4795578238591841
Canada,2012,m,15-34,_13,Mortality,0.12219548334630283
Canada,2012,m,15-34,_21,Mortality,0.5615511161994554
Canada,2012,m,15-34,_22,Mortality,0.5736410104347841
Canada,2012,m,15-34,_26,Mortality,0.3501352686354453
Canada,2012,m,15-34,_44,Mortality,0.3254129434634764
Canada,2012,m,15-34,_45,Mortality,0.3254129434634764
Canada,2012,m,15-34,_46,Mortality,0.3254129434634764
Canada,2012,m,15-34,_47,Mortality,0.3254129434634764
Canada,2012,m,15-34,_54,Mortality,0.1488056011821258
Canada,2012,m,15-34,_64,Mortality,0.5016182851977147
Canada,2012,m,15-34,_71,Mortality,0.2806268149950697
Canada,2012,m,15-34,_81,Mortality,0.27789008504359075
Canada,2012,m,15-34,_82,Mortality,0.27789008504359075
Canada,2012,m,15-34,_83,Mortality,0.27789008504359075
Canada,2012,m,15-34,_84,Mortality,0.27789008504359075
Canada,2012,m,15-34,_85,Mortality,0.27789008504359075
Canada,2012,m,15-34,_86,Mortality,0.27789008504359075
Canada,2012,m,15-34,_91,Mortality,0.33365955955771986
Canada,2012,m,15-34,_92,Mortality,0.33365955955771986
Canada,2012,m,15-34,_93,Mortality,0.33365955955771986
Canada,2012,m,15-34,_94,Mortality,0.33365955955771986
Canada,2012,m,15-34,_95,Mortality,0.33365955955771986
Canada,2012,w,15-34,_12,Morbidity,0.028322937763173094
Canada,2012,w,15-34,_23,Morbidity,0.04160536445109321
Canada,2012,w,15-34,_24,Morbidity,0.1741233139617573
Canada,2012,w,15-34,_25,Morbidity,0.03424554529289478
Canada,2012,w,15-34,_27,Morbidity,0.13601110569558983
Canada,2012,w,15-34,_31,Morbidity,-0.19491687244548422
Canada,2012,w,15-34,_51,Morbidity,0.0961526572188386
Canada,2012,w,15-34,_52,Morbidity,-0.12741640973446286
Canada,2012,w,15-34,_55,Morbidity,-0.1005747563760841
Canada,2012,w,15-34,_56,Morbidity,-0.043934989389855086
Canada,2012,w,15-34,_57,Morbidity,0.5792784950742299
Canada,2012,w,15-34,_62,Morbidity,0.5792784950742299
Canada,2012,w,15-34,_63,Morbidity,0.13607771283074058
Canada,2012,w,15-34,_12,Mortality,0.028322937763173094
Canada,2012,w,15-34,_23,Mortality,0.04160536445109321
Canada,2012,w,15-34,_24,Mortality,0.1741233139617573
Canada,2012,w,15-34,_25,Mortality,0.03424554529289478
Canada,2012,w,15-34,_27,Mortality,0.13601110569558983
Canada,2012,w,15-34,_31,Mortality,-0.19491687244548422
Canada,2012,w,15-34,_51,Mortality,0.0961526572188386
Canada,2012,w,15-34,_52,Mortality,0.10880013097144445
Canada,2012,w,15-34,_55,Mortality,0.2211843072736783
Canada,2012,w,15-34,_56,Mortality,-0.06125281644437089
Canada,2012,w,15-34,_57,Mortality,0.7129648318863
Canada,2012,w,15-34,_62,Mortality,0.7129648318863
Canada,2012,w,15-34,_63,Mortality,0.13607771283074058
Canada,2012,w,15-34,_11,Morbidity,0.25345537829415704
Canada,2012,w,15-34,_13,Morbidity,0.059863333610300426
Canada,2012,w,15-34,_21,Morbidity,0.3311404316979467
Canada,2012,w,15-34,_22,Morbidity,0.38045995362856494
Canada,2012,w,15-34,_26,Morbidity,0.19444525081807698
Canada,2012,w,15-34,_44,Morbidity,0.16470257302253236
Canada,2012,w,15-34,_45,Morbidity,0.16470257302253236
Canada,2012,w,15-34,_46,Morbidity,0.16470257302253236
Canada,2012,w,15-34,_47,Morbidity,0.16470257302253236
Canada,2012,w,15-34,_54,Morbidity,0.07365715913903206
Canada,2012,w,15-34,_64,Morbidity,0.3101789600479343
Canada,2012,w,15-34,_71,Morbidity,0.17988552283568526
Canada,2012,w,15-34,_81,Morbidity,0.17769976705238763
Canada,2012,w,15-34,_82,Morbidity,0.17769976705238763
Canada,2012,w,15-34,_83,Morbidity,0.17769976705238763
Canada,2012,w,15-34,_84,Morbidity,0.17769976705238763
Canada,2012,w,15-34,_85,Morbidity,0.17769976705238763
Canada,2012,w,15-34,_86,Morbidity,0.17769976705238763
Canada,2012,w,15-34,_91,Morbidity,0.22324410531081265
Canada,2012,w,15-34,_92,Morbidity,0.22324410531081265
Canada,2012,w,15-34,_93,Morbidity,0.22324410531081265
Canada,2012,w,15-34,_94,Morbidity,0.22324410531081265
Canada,2012,w,15-34,_95,Morbidity,0.22324410531081265
Canada,2012,w,15-34,_11,Mortality,0.25345537829415704
Canada,2012,w,15-34,_13,Mortality,0.059863333610300426
Canada,2012,w,15-34,_21,Mortality,0.3311404316979467
Canada,2012,w,15-34,_22,Mortality,0.38045995362856494
Canada,2012,w,15-34,_26,Mortality,0.19444525081807698
Canada,2012,w,15-34,_44,Mortality,0.16470257302253236
Canada,2012,w,15-34,_45,Mortality,0.16470257302253236
Canada,2012,w,15-34,_46,Mortality,0.16470257302253236
Canada,2012,w,15-34,_47,Mortality,0.16470257302253236
